Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Unit Price,Total Sales,Profit,Discount,Payment Method,Sales Person
ORD10012,2024-02-02,CUST1177,Kavita Gupta,West,Goa,Books,Fiction Novel,7,1081.32,7190.78,2190.89,378.46,Debit Card,Emily Davis
ORD10208,2024-02-02,CUST1083,Ganesh Pillai,North,Punjab,Home & Kitchen,Coffee Maker,10,5066.57,40532.56,6622.23,10133.14,UPI,David Wilson
ORD10596,2024-02-03,CUST1299,Anjali Verma,North,Uttar Pradesh,Electronics,Speaker,7,36399.07,216574.47,74876.54,38219.02,UPI,Robert Garcia
ORD10107,2024-02-05,CUST1169,Naveen Chopra,North,Delhi,Electronics,Smartphone,5,30831.88,131035.49,28668.56,23123.91,Credit Card,John Smith
ORD10734,2024-02-05,CUST1021,Ravi Reddy,North,Uttarakhand,Toys,Teddy Bear,3,3916.48,11749.44,3839.56,0.0,UPI,John Smith
ORD10054,2024-02-06,CUST1163,Rahul Menon,West,Maharashtra,Toys,Action Figure,8,2773.85,18862.18,5073.12,3328.62,Credit Card,Jennifer Martinez
ORD10278,2024-02-07,CUST1276,Neha Bansal,West,Goa,Toys,Educational Toy,9,1196.42,10767.78,3209.63,0.0,Debit Card,John Smith
ORD10240,2024-02-08,CUST1152,Suresh Bansal,East,Bihar,Books,Biography,8,1216.64,7786.5,2568.32,1946.62,Credit Card,Lisa Anderson
ORD10440,2024-02-08,CUST1177,Neha Mishra,East,Bihar,Books,Self-Help Book,3,341.88,769.23,132.09,256.41,Cash,Jennifer Martinez
ORD10686,2024-02-09,CUST1030,Meera Agarwal,East,Jharkhand,Toys,Teddy Bear,2,1167.58,2335.16,387.16,0.0,Cash,Jennifer Martinez
ORD10861,2024-02-09,CUST1108,Sneha Verma,East,Jharkhand,Clothing,Jeans,7,3710.92,25976.44,7469.94,0.0,Credit Card,David Wilson
ORD10106,2024-02-10,CUST1179,Sanjay Reddy,South,Tamil Nadu,Toys,Teddy Bear,7,885.45,5578.33,1055.53,619.82,Debit Card,Michael Brown
ORD10399,2024-02-10,CUST1265,Deepika Chopra,North,Uttarakhand,Electronics,Monitor,7,23109.02,161763.14,25150.73,0.0,Debit Card,Michael Brown
ORD10499,2024-02-10,CUST1063,Naveen Chopra,East,West Bengal,Toys,Puzzle Game,3,3354.29,9559.73,1611.41,503.14,UPI,Emily Davis
ORD10348,2024-02-13,CUST1165,Meera Singh,West,Gujarat,Electronics,Tablet,9,13020.85,93750.12,32813.82,23437.53,UPI,Robert Garcia
ORD10889,2024-02-13,CUST1080,Lakshmi Agarwal,East,Assam,Sports,Cricket Bat,8,9276.26,74210.08,24030.23,0.0,Credit Card,Sarah Johnson
ORD10281,2024-02-14,CUST1211,Rahul Singh,South,Tamil Nadu,Sports,Running Shoes,3,4984.71,11215.6,4081.77,3738.53,UPI,Emily Davis
ORD10981,2024-02-14,CUST1272,Suresh Kumar,South,Andhra Pradesh,Home & Kitchen,Air Fryer,2,2234.3,3128.02,614.81,1340.58,UPI,Robert Garcia
ORD10097,2024-02-16,CUST1138,Prakash Agarwal,South,Telangana,Toys,Building Blocks,9,3727.46,33547.14,12408.95,0.0,Debit Card,Jennifer Martinez
ORD10333,2024-02-16,CUST1063,Kavita Bansal,South,Andhra Pradesh,Sports,Badminton Set,4,783.21,3132.84,1116.78,0.0,Debit Card,John Smith
ORD10122,2024-02-22,CUST1005,Rekha Verma,North,Delhi,Sports,Running Shoes,10,4816.79,40942.71,9417.03,7225.19,Cash,John Smith
ORD10945,2024-02-22,CUST1007,Priya Rao,East,West Bengal,Clothing,Jeans,8,1955.1,10948.56,4269.24,4692.24,UPI,David Wilson
ORD10990,2024-02-22,CUST1069,Manoj Bansal,West,Rajasthan,Sports,Yoga Mat,2,4222.07,6755.31,1131.55,1688.83,UPI,Jennifer Martinez
ORD10181,2024-02-26,CUST1094,Rekha Chopra,North,Delhi,Books,Cookbook,3,861.65,1809.46,521.39,775.49,Credit Card,Jennifer Martinez
ORD10353,2024-02-26,CUST1297,Ravi Desai,South,Kerala,Toys,Action Figure,9,2764.91,19907.35,3284.8,4976.84,UPI,John Smith
ORD10838,2024-02-26,CUST1237,Kavita Kumar,South,Tamil Nadu,Clothing,Dress,9,4582.35,39179.09,8140.63,2062.06,UPI,David Wilson
ORD10318,2024-03-04,CUST1149,Sneha Mehta,South,Andhra Pradesh,Sports,Gym Bag,7,3527.59,24693.13,5938.86,0.0,Credit Card,Sarah Johnson
ORD10352,2024-03-04,CUST1257,Swati Patel,East,Bihar,Clothing,Shoes,9,1278.43,8054.11,2700.95,3451.76,Credit Card,Sarah Johnson
ORD10729,2024-03-04,CUST1142,Deepika Rao,West,Maharashtra,Toys,Remote Control Car,2,1405.4,2810.8,531.97,0.0,UPI,Emily Davis
ORD10558,2024-03-06,CUST1242,Rekha Gupta,South,Andhra Pradesh,Toys,Building Blocks,10,3998.45,37985.28,8225.84,1999.22,Debit Card,Robert Garcia
ORD10995,2024-03-06,CUST1213,Suresh Iyer,South,Karnataka,Electronics,Camera,6,15708.12,75398.98,20328.51,18849.74,Cash,David Wilson
ORD10046,2024-03-07,CUST1001,Naveen Menon,North,Uttarakhand,Toys,Building Blocks,7,4386.49,24564.34,7980.62,6141.09,Debit Card,John Smith
ORD10496,2024-03-07,CUST1286,Naveen Desai,North,Uttar Pradesh,Books,Business Book,3,902.96,2437.99,560.29,270.89,Credit Card,Jennifer Martinez
ORD10860,2024-03-07,CUST1210,Naveen Mehta,South,Karnataka,Electronics,Headphones,2,21467.32,34347.71,9462.09,8586.93,UPI,John Smith
ORD10791,2024-03-08,CUST1283,Rajesh Reddy,South,Kerala,Home & Kitchen,Air Fryer,8,9730.86,54492.82,14250.01,23354.06,Cash,Lisa Anderson
ORD10635,2024-03-09,CUST1129,Vijay Desai,South,Kerala,Toys,Building Blocks,6,2329.41,12578.81,4870.61,1397.65,Cash,John Smith
ORD10625,2024-03-11,CUST1123,Prakash Patel,South,Telangana,Home & Kitchen,Dinner Set,7,3801.57,21288.79,8190.53,5322.2,UPI,Emily Davis
ORD10332,2024-03-14,CUST1062,Rekha Menon,West,Rajasthan,Clothing,Shirt,10,3649.75,36497.5,12431.96,0.0,Cash,Sarah Johnson
ORD10932,2024-03-14,CUST1021,Rekha Pillai,South,Kerala,Books,Biography,4,582.26,2329.04,460.55,0.0,Cash,Sarah Johnson
ORD10979,2024-03-15,CUST1081,Manoj Nair,South,Andhra Pradesh,Sports,Cricket Bat,5,2343.92,11133.62,2971.32,585.98,UPI,Michael Brown
ORD10681,2024-03-16,CUST1189,Sanjay Menon,South,Karnataka,Toys,Remote Control Car,5,3502.77,17513.85,2970.92,0.0,Cash,Jennifer Martinez
ORD10027,2024-03-17,CUST1033,Neha Verma,South,Karnataka,Sports,Cricket Bat,4,8444.16,28710.14,7618.07,5066.5,Cash,Lisa Anderson
ORD10540,2024-03-17,CUST1176,Rajesh Kumar,North,Haryana,Sports,Gym Bag,10,2275.43,17065.73,4810.19,5688.57,Credit Card,Sarah Johnson
ORD10136,2024-03-20,CUST1041,Ravi Chopra,West,Gujarat,Home & Kitchen,Pressure Cooker,3,12322.91,27726.55,4428.08,9242.18,Cash,Lisa Anderson
ORD10183,2024-03-20,CUST1070,Arun Joshi,West,Rajasthan,Electronics,Headphones,4,58675.97,187763.1,41553.13,46940.78,Credit Card,Jennifer Martinez
ORD10469,2024-03-20,CUST1034,Lakshmi Patel,South,Tamil Nadu,Sports,Yoga Mat,8,7112.83,45522.11,12970.51,11380.53,UPI,Lisa Anderson
ORD10963,2024-03-26,CUST1286,Vijay Pillai,West,Maharashtra,Clothing,Trousers,4,4768.77,17167.57,4966.09,1907.51,UPI,Emily Davis
ORD10037,2024-03-28,CUST1201,Ravi Kumar,East,West Bengal,Books,Self-Help Book,7,1240.6,8684.2,3001.18,0.0,UPI,John Smith
ORD10058,2024-03-28,CUST1104,Divya Singh,South,Andhra Pradesh,Sports,Yoga Mat,5,2246.32,7862.12,2006.68,3369.48,Credit Card,Michael Brown
ORD10965,2024-03-28,CUST1030,Suresh Singh,South,Telangana,Clothing,T-Shirt,10,4700.5,44654.75,15050.4,2350.25,Debit Card,Emily Davis
ORD10200,2024-03-29,CUST1090,Amit Agarwal,West,Goa,Electronics,Speaker,5,23610.86,112151.58,27428.99,5902.72,Debit Card,Jennifer Martinez
ORD10267,2024-03-31,CUST1013,Divya Nair,East,Assam,Books,Educational Book,1,988.12,691.68,254.87,296.44,Credit Card,Lisa Anderson
ORD10771,2024-03-31,CUST1280,Swati Patel,West,Goa,Sports,Cricket Bat,1,2809.22,1966.45,353.82,842.77,UPI,Emily Davis
ORD10048,2024-04-03,CUST1250,Meera Shah,West,Gujarat,Books,Cookbook,4,292.36,1169.44,390.51,0.0,UPI,David Wilson
ORD10127,2024-04-04,CUST1104,Sunita Gupta,North,Uttarakhand,Clothing,Jacket,3,869.45,2086.68,397.94,521.67,Debit Card,Jennifer Martinez
ORD10454,2024-04-04,CUST1294,Divya Pillai,South,Andhra Pradesh,Home & Kitchen,Dinner Set,10,11917.0,95336.0,14768.14,23834.0,UPI,Sarah Johnson
ORD10078,2024-04-07,CUST1002,Anjali Verma,East,Assam,Electronics,Laptop,8,75150.78,541085.62,179307.18,60120.62,Debit Card,John Smith
ORD10174,2024-04-07,CUST1061,Rina Verma,North,Delhi,Home & Kitchen,Dinner Set,4,12720.54,48338.05,12491.1,2544.11,Cash,Robert Garcia
ORD10501,2024-04-07,CUST1166,Vijay Singh,North,Uttar Pradesh,Home & Kitchen,Cookware Set,3,13829.02,41487.06,16516.03,0.0,Debit Card,John Smith
ORD10269,2024-04-09,CUST1095,Vijay Mishra,East,Assam,Electronics,Monitor,4,24199.8,82279.32,17483.11,14519.88,Cash,Michael Brown
ORD10672,2024-04-09,CUST1270,Deepika Singh,South,Telangana,Electronics,Headphones,3,9569.13,28707.39,5412.76,0.0,UPI,Michael Brown
ORD10803,2024-04-09,CUST1051,Sunita Verma,East,Bihar,Toys,Board Game,4,4386.91,17547.64,6043.38,0.0,Debit Card,Emily Davis
ORD10007,2024-04-10,CUST1051,Mohan Iyer,South,Kerala,Toys,Building Blocks,7,3747.6,20986.56,8077.17,5246.64,Credit Card,David Wilson
ORD10533,2024-04-11,CUST1273,Ravi Rao,South,Telangana,Home & Kitchen,Microwave,9,1864.38,11745.59,3924.12,5033.83,Cash,David Wilson
ORD10346,2024-04-12,CUST1294,Divya Bansal,North,Uttarakhand,Books,Self-Help Book,1,255.38,242.61,76.32,12.77,UPI,Lisa Anderson
ORD10841,2024-04-16,CUST1239,Rekha Mishra,East,Odisha,Clothing,Dress,8,1294.87,8287.17,2552.74,2071.79,UPI,Emily Davis
ORD10367,2024-04-19,CUST1102,Rina Verma,East,Bihar,Electronics,Smartphone,3,8367.61,25102.83,3870.33,0.0,Debit Card,Jennifer Martinez
ORD10539,2024-04-19,CUST1128,Sunita Singh,South,Kerala,Home & Kitchen,Cookware Set,4,8259.22,33036.88,9913.92,0.0,UPI,Jennifer Martinez
ORD10586,2024-04-19,CUST1106,Anjali Singh,West,Gujarat,Sports,Badminton Set,2,7485.28,11976.45,2213.43,2994.11,Debit Card,John Smith
ORD10102,2024-04-22,CUST1253,Naveen Menon,South,Andhra Pradesh,Electronics,Headphones,9,45120.89,284261.61,103547.15,121826.4,Credit Card,David Wilson
ORD10646,2024-04-23,CUST1075,Lakshmi Verma,West,Maharashtra,Sports,Football,6,6135.48,36812.88,9570.56,0.0,Credit Card,Robert Garcia
ORD10546,2024-04-25,CUST1012,Kavita Iyer,North,Haryana,Sports,Tennis Racket,4,3718.0,11897.6,4133.25,2974.4,Debit Card,Sarah Johnson
ORD10907,2024-04-26,CUST1061,Neha Rao,East,West Bengal,Toys,Teddy Bear,6,3553.64,21321.84,7784.55,0.0,Credit Card,David Wilson
ORD10730,2024-04-27,CUST1044,Sneha Iyer,West,Goa,Toys,Action Figure,1,3603.57,3603.57,677.12,0.0,Cash,Robert Garcia
ORD10069,2024-04-28,CUST1064,Ashok Reddy,South,Tamil Nadu,Electronics,Laptop,10,22590.85,180726.8,57327.79,45181.7,Credit Card,Emily Davis
ORD10534,2024-04-28,CUST1193,Pooja Pillai,East,Odisha,Clothing,Sweater,6,2086.48,9389.16,2824.71,3129.72,UPI,Emily Davis
ORD10452,2024-04-30,CUST1254,Prakash Reddy,North,Uttarakhand,Clothing,Jeans,8,1536.92,12295.36,3716.03,0.0,Credit Card,Michael Brown
ORD10742,2024-04-30,CUST1028,Deepika Mehta,West,Madhya Pradesh,Home & Kitchen,Microwave,6,5931.41,24911.92,4728.5,10676.54,Cash,David Wilson
ORD10800,2024-05-06,CUST1083,Geeta Mishra,North,Uttarakhand,Electronics,Speaker,8,46333.41,370667.28,140492.27,0.0,Debit Card,Michael Brown
ORD10120,2024-05-08,CUST1221,Pooja Patel,East,Jharkhand,Home & Kitchen,Air Fryer,5,2919.9,14599.5,3434.5,0.0,Cash,Emily Davis
ORD10271,2024-05-08,CUST1185,Pooja Reddy,East,Odisha,Home & Kitchen,Coffee Maker,1,7641.3,7641.3,1468.78,0.0,Cash,Robert Garcia
ORD10247,2024-05-09,CUST1074,Deepika Mehta,South,Tamil Nadu,Electronics,Speaker,1,31943.44,25554.75,7989.69,6388.69,Credit Card,Michael Brown
ORD10780,2024-05-09,CUST1238,Rajesh Chopra,East,Odisha,Books,Business Book,9,281.05,2023.56,782.65,505.89,Credit Card,David Wilson
ORD10886,2024-05-09,CUST1286,Manoj Iyer,East,Assam,Toys,Action Figure,10,4711.59,47115.9,8392.13,0.0,Credit Card,David Wilson
ORD10989,2024-05-10,CUST1241,Swati Kumar,East,West Bengal,Electronics,Headphones,3,52154.8,140817.96,43047.79,15646.44,Credit Card,Robert Garcia
ORD10419,2024-05-11,CUST1228,Lakshmi Bansal,North,Delhi,Toys,Action Figure,4,2481.87,7941.98,2323.2,1985.5,Credit Card,Sarah Johnson
ORD10679,2024-05-11,CUST1240,Naveen Iyer,South,Karnataka,Home & Kitchen,Toaster,4,7221.41,25997.08,7076.49,2888.56,Credit Card,Emily Davis
ORD10810,2024-05-11,CUST1224,Divya Kumar,South,Kerala,Books,Biography,3,1482.36,3557.66,1236.7,889.42,Debit Card,Jennifer Martinez
ORD10793,2024-05-14,CUST1006,Sanjay Pillai,West,Maharashtra,Sports,Badminton Set,2,8265.87,16531.74,3586.62,0.0,Debit Card,Emily Davis
ORD10839,2024-05-16,CUST1098,Mohan Shah,West,Madhya Pradesh,Books,Educational Book,4,1374.15,4946.94,1467.47,549.66,Cash,Emily Davis
ORD10123,2024-05-17,CUST1231,Neha Patel,North,Uttar Pradesh,Books,Travel Guide,3,1273.39,3820.17,882.09,0.0,Cash,Lisa Anderson
ORD10362,2024-05-18,CUST1150,Deepika Joshi,East,Odisha,Home & Kitchen,Air Fryer,1,12192.86,10973.57,3703.22,1219.29,UPI,Sarah Johnson
ORD10231,2024-05-19,CUST1283,Suresh Chopra,West,Madhya Pradesh,Sports,Badminton Set,1,539.92,539.92,137.52,0.0,Debit Card,Michael Brown
ORD10263,2024-05-19,CUST1064,Manoj Mehta,South,Karnataka,Home & Kitchen,Coffee Maker,5,3700.37,16651.67,5085.94,1850.18,Credit Card,Robert Garcia
ORD10777,2024-05-19,CUST1013,Ashok Kumar,North,Uttarakhand,Sports,Cricket Bat,2,3833.75,7667.5,2413.79,0.0,Credit Card,Emily Davis
ORD10379,2024-05-21,CUST1104,Prakash Singh,East,Odisha,Books,Educational Book,1,1311.84,1246.25,288.4,65.59,Cash,Lisa Anderson
ORD10835,2024-05-22,CUST1026,Rekha Verma,West,Gujarat,Sports,Football,10,1180.3,9442.4,2619.93,2360.6,Credit Card,Michael Brown
ORD10874,2024-05-22,CUST1116,Kavita Singh,North,Haryana,Toys,Teddy Bear,7,1534.5,10741.5,3721.83,0.0,UPI,John Smith
ORD10402,2024-05-25,CUST1076,Arun Verma,South,Andhra Pradesh,Books,Biography,4,297.62,1190.48,179.42,0.0,Debit Card,John Smith
ORD10432,2024-05-25,CUST1045,Sneha Verma,South,Tamil Nadu,Clothing,Jacket,6,1814.48,10886.88,1646.63,0.0,Debit Card,John Smith
ORD10321,2024-05-27,CUST1165,Amit Iyer,North,Uttar Pradesh,Clothing,Trousers,5,2282.85,7989.97,1371.32,3424.28,UPI,John Smith
ORD10481,2024-05-28,CUST1181,Divya Singh,North,Uttarakhand,Toys,Educational Toy,10,711.51,5336.32,993.6,1778.78,Cash,Michael Brown
ORD10814,2024-05-30,CUST1033,Rahul Gupta,West,Goa,Sports,Dumbbells,6,8822.84,44996.48,9696.05,7940.56,UPI,John Smith
ORD10928,2024-05-30,CUST1168,Rahul Chopra,East,Jharkhand,Sports,Gym Bag,8,6729.26,37683.86,13440.15,16150.22,Cash,Emily Davis
ORD10561,2024-05-31,CUST1057,Lakshmi Patel,South,Kerala,Clothing,Trousers,10,3142.17,25137.36,5530.93,6284.34,Credit Card,David Wilson
ORD10712,2024-05-31,CUST1013,Sanjay Bansal,North,Haryana,Toys,Doll House,1,3704.4,3333.96,794.72,370.44,Cash,David Wilson
ORD10756,2024-05-31,CUST1289,Arun Mishra,South,Andhra Pradesh,Toys,Remote Control Car,1,4362.82,3053.97,1171.68,1308.85,Debit Card,John Smith
ORD10434,2024-06-01,CUST1261,Ravi Kumar,South,Kerala,Toys,Building Blocks,4,3766.81,15067.24,5129.06,0.0,Cash,John Smith
ORD10967,2024-06-01,CUST1134,Sanjay Verma,East,Bihar,Home & Kitchen,Dinner Set,9,12524.78,78906.11,21053.13,33816.91,UPI,Emily Davis
ORD10215,2024-06-04,CUST1074,Kiran Menon,North,Punjab,Toys,Board Game,8,810.65,5512.42,1937.37,972.78,UPI,John Smith
ORD10953,2024-06-04,CUST1032,Divya Verma,East,Bihar,Books,Fiction Novel,2,1493.8,2539.46,853.99,448.14,Debit Card,Emily Davis
ORD10252,2024-06-05,CUST1146,Ganesh Kumar,South,Kerala,Books,Travel Guide,1,1431.01,1431.01,515.02,0.0,Cash,Michael Brown
ORD10746,2024-06-05,CUST1246,Vijay Desai,South,Telangana,Sports,Badminton Set,2,8095.1,14571.18,3863.98,1619.02,UPI,Sarah Johnson
ORD10175,2024-06-07,CUST1107,Mohan Joshi,South,Karnataka,Sports,Football,9,8486.59,57284.48,11048.41,19094.83,Cash,Sarah Johnson
ORD10890,2024-06-07,CUST1104,Rajesh Iyer,West,Gujarat,Sports,Running Shoes,1,3701.45,3701.45,895.2,0.0,Cash,Jennifer Martinez
ORD10613,2024-06-08,CUST1128,Amit Iyer,North,Haryana,Sports,Badminton Set,9,3360.7,28733.98,9524.52,1512.32,UPI,David Wilson
ORD10075,2024-06-09,CUST1137,Sneha Sharma,West,Gujarat,Sports,Dumbbells,4,6340.9,19022.7,4460.13,6340.9,UPI,David Wilson
ORD10217,2024-06-10,CUST1084,Suresh Singh,East,Bihar,Electronics,Smartphone,6,35003.1,189016.74,59662.47,21001.86,UPI,Emily Davis
ORD10579,2024-06-10,CUST1051,Amit Gupta,East,Odisha,Books,Business Book,8,355.52,2417.54,720.98,426.62,UPI,David Wilson
ORD10588,2024-06-11,CUST1221,Manoj Pillai,North,Uttarakhand,Clothing,T-Shirt,5,3488.63,17443.15,3313.27,0.0,Debit Card,Emily Davis
ORD10305,2024-06-13,CUST1242,Vijay Sharma,North,Uttar Pradesh,Home & Kitchen,Mixer Grinder,7,14947.39,78473.8,22682.79,26157.93,Cash,David Wilson
ORD10334,2024-06-13,CUST1215,Sunita Rao,North,Haryana,Electronics,Headphones,9,34851.54,313663.86,50528.7,0.0,Debit Card,Robert Garcia
ORD10104,2024-06-19,CUST1032,Mohan Gupta,South,Telangana,Toys,Doll House,4,420.6,1598.28,578.41,84.12,UPI,Robert Garcia
ORD10424,2024-06-19,CUST1028,Rina Pillai,East,Odisha,Electronics,Monitor,2,19577.02,27407.83,7900.88,11746.21,Debit Card,David Wilson
ORD10562,2024-06-22,CUST1271,Prakash Singh,South,Tamil Nadu,Home & Kitchen,Air Fryer,8,8004.13,48024.78,8541.88,16008.26,Debit Card,Sarah Johnson
ORD10668,2024-06-25,CUST1084,Amit Nair,East,Assam,Books,Fiction Novel,1,376.76,301.41,85.41,75.35,UPI,Michael Brown
ORD10736,2024-06-25,CUST1034,Naveen Kumar,East,Odisha,Books,Travel Guide,8,745.92,5967.36,1422.75,0.0,Credit Card,Robert Garcia
ORD10375,2024-06-29,CUST1098,Ganesh Sharma,East,Bihar,Electronics,Headphones,10,20449.2,173818.2,41482.34,30673.8,UPI,Lisa Anderson
ORD10405,2024-06-30,CUST1037,Kiran Singh,South,Telangana,Sports,Badminton Set,7,5954.14,41678.98,8841.69,0.0,UPI,Emily Davis
ORD10468,2024-06-30,CUST1259,Rajesh Joshi,East,West Bengal,Sports,Gym Bag,5,7980.79,39903.95,8617.02,0.0,Credit Card,Jennifer Martinez
ORD10818,2024-06-30,CUST1262,Swati Chopra,South,Andhra Pradesh,Clothing,Sweater,9,3644.18,22958.33,6015.33,9839.29,Cash,John Smith
ORD10914,2024-06-30,CUST1023,Kavita Kumar,South,Karnataka,Electronics,Speaker,9,22648.79,203839.11,31323.05,0.0,UPI,Jennifer Martinez
ORD10969,2024-06-30,CUST1060,Meera Gupta,East,Assam,Electronics,Smartphone,2,13910.92,23648.56,7068.67,4173.28,Debit Card,Robert Garcia
ORD10656,2024-07-03,CUST1035,Anjali Pillai,South,Andhra Pradesh,Toys,Educational Toy,1,599.01,419.31,140.32,179.7,UPI,Robert Garcia
ORD10234,2024-07-04,CUST1220,Meera Mishra,West,Gujarat,Sports,Gym Bag,2,4098.98,7788.06,3062.89,409.9,Cash,Emily Davis
ORD10715,2024-07-07,CUST1199,Sunita Patel,North,Uttar Pradesh,Sports,Football,4,7853.11,31412.44,5908.3,0.0,Cash,Jennifer Martinez
ORD10072,2024-07-09,CUST1281,Vijay Mehta,East,Assam,Sports,Dumbbells,1,1190.09,1011.58,210.95,178.51,UPI,Emily Davis
ORD10974,2024-07-09,CUST1297,Swati Chopra,South,Tamil Nadu,Electronics,Monitor,1,40899.2,28629.44,9201.95,12269.76,Cash,David Wilson
ORD10612,2024-07-11,CUST1012,Sunita Reddy,East,Jharkhand,Books,Cookbook,10,1339.76,13397.6,3918.93,0.0,UPI,John Smith
ORD10118,2024-07-12,CUST1225,Ganesh Menon,North,Punjab,Sports,Running Shoes,6,9850.2,59101.2,22054.81,0.0,Cash,Michael Brown
ORD10846,2024-07-12,CUST1140,Deepika Bansal,West,Rajasthan,Electronics,Headphones,10,60171.36,511456.56,102530.38,90257.04,Debit Card,Lisa Anderson
ORD10291,2024-07-13,CUST1099,Manoj Verma,North,Uttarakhand,Sports,Running Shoes,6,866.23,3898.03,962.32,1299.35,Debit Card,Emily Davis
ORD10717,2024-07-13,CUST1151,Sanjay Chopra,East,Bihar,Books,Cookbook,9,351.77,2374.45,727.4,791.48,Debit Card,David Wilson
ORD10057,2024-07-16,CUST1031,Sneha Mehta,West,Maharashtra,Toys,Teddy Bear,1,1119.58,951.64,299.52,167.94,Credit Card,Emily Davis
ORD10083,2024-07-18,CUST1157,Sneha Kumar,South,Karnataka,Clothing,Jacket,9,4128.13,37153.17,9442.65,0.0,UPI,Jennifer Martinez
ORD10342,2024-07-18,CUST1275,Prakash Verma,South,Karnataka,Books,Educational Book,6,376.43,2258.58,579.3,0.0,Cash,Jennifer Martinez
ORD10664,2024-07-19,CUST1073,Sanjay Gupta,South,Kerala,Books,Children Book,7,432.64,3028.48,1019.31,0.0,UPI,John Smith
ORD10748,2024-07-19,CUST1172,Sanjay Nair,South,Telangana,Sports,Football,8,8357.23,66857.84,16332.13,0.0,Debit Card,John Smith
ORD10749,2024-07-19,CUST1006,Geeta Gupta,West,Gujarat,Toys,Doll House,7,2417.53,16922.71,3676.75,0.0,Debit Card,Robert Garcia
ORD10819,2024-07-20,CUST1062,Deepika Rao,South,Tamil Nadu,Books,Travel Guide,2,551.98,993.56,282.51,110.4,Cash,Michael Brown
ORD10043,2024-07-21,CUST1284,Kavita Pillai,North,Uttarakhand,Home & Kitchen,Coffee Maker,10,8364.49,58551.43,18165.89,25093.47,Debit Card,Lisa Anderson
ORD10124,2024-07-21,CUST1287,Divya Patel,South,Andhra Pradesh,Sports,Gym Bag,6,8232.71,49396.26,12813.34,0.0,Cash,Sarah Johnson
ORD10016,2024-07-23,CUST1274,Manoj Bansal,South,Andhra Pradesh,Books,Cookbook,9,899.37,8094.33,3237.35,0.0,Debit Card,David Wilson
ORD10273,2024-07-23,CUST1017,Lakshmi Shah,North,Delhi,Home & Kitchen,Coffee Maker,1,12686.59,11417.93,4426.76,1268.66,Debit Card,David Wilson
ORD10272,2024-07-25,CUST1097,Vijay Menon,North,Haryana,Home & Kitchen,Coffee Maker,5,1705.25,8526.25,3069.36,0.0,Cash,Emily Davis
ORD10387,2024-07-25,CUST1247,Manoj Patel,South,Andhra Pradesh,Clothing,Shoes,2,788.01,1339.62,398.62,236.4,UPI,Robert Garcia
ORD10758,2024-07-26,CUST1227,Meera Menon,North,Punjab,Toys,Doll House,2,2773.47,5546.94,1798.68,0.0,Debit Card,Emily Davis
ORD10762,2024-07-26,CUST1059,Rekha Rao,West,Goa,Books,Children Book,2,1205.14,2410.28,647.51,0.0,UPI,David Wilson
ORD10014,2024-07-27,CUST1099,Amit Patel,South,Andhra Pradesh,Toys,Board Game,1,4429.85,3322.39,1019.67,1107.46,Credit Card,Jennifer Martinez
ORD10203,2024-07-29,CUST1212,Amit Gupta,West,Madhya Pradesh,Home & Kitchen,Coffee Maker,3,4997.74,10495.25,2200.43,4497.97,UPI,David Wilson
ORD10045,2024-07-30,CUST1226,Ravi Mishra,West,Maharashtra,Toys,Board Game,3,369.72,831.87,317.23,277.29,Cash,John Smith
ORD10976,2024-08-01,CUST1282,Meera Joshi,East,Assam,Electronics,Headphones,10,48239.87,458278.76,166137.25,24119.94,UPI,Michael Brown
ORD10293,2024-08-02,CUST1141,Divya Menon,East,Odisha,Clothing,Sweater,7,4791.92,33543.44,7108.21,0.0,Debit Card,David Wilson
ORD10619,2024-08-02,CUST1111,Meera Rao,East,Assam,Electronics,Speaker,1,60531.83,60531.83,16491.01,0.0,Debit Card,David Wilson
ORD10186,2024-08-03,CUST1285,Geeta Menon,North,Uttarakhand,Books,Self-Help Book,6,581.13,2789.42,685.83,697.36,Credit Card,Jennifer Martinez
ORD10882,2024-08-04,CUST1155,Deepika Reddy,North,Uttar Pradesh,Clothing,Trousers,7,3454.21,24179.47,5159.73,0.0,Debit Card,Michael Brown
ORD10302,2024-08-05,CUST1049,Ravi Mishra,North,Punjab,Electronics,Speaker,2,19842.05,35715.69,10407.99,3968.41,Cash,Jennifer Martinez
ORD10376,2024-08-05,CUST1185,Vijay Sharma,North,Uttarakhand,Toys,Board Game,6,3058.98,18353.88,4925.73,0.0,UPI,Michael Brown
ORD10569,2024-08-06,CUST1289,Suresh Joshi,South,Karnataka,Books,Fiction Novel,2,704.99,1057.48,167.38,352.5,Credit Card,John Smith
ORD10934,2024-08-06,CUST1090,Kavita Mehta,North,Punjab,Clothing,Dress,2,3390.22,5424.35,1492.01,1356.09,Credit Card,John Smith
ORD10361,2024-08-08,CUST1250,Naveen Nair,East,Odisha,Sports,Cricket Bat,10,7613.74,64716.79,14172.7,11420.61,Credit Card,Sarah Johnson
ORD10038,2024-08-09,CUST1047,Ashok Rao,East,Bihar,Books,Business Book,3,833.12,2499.36,400.11,0.0,UPI,Sarah Johnson
ORD10385,2024-08-09,CUST1050,Kiran Reddy,North,Delhi,Home & Kitchen,Toaster,4,4331.39,15593.0,2911.85,1732.56,Credit Card,Sarah Johnson
